,amt,state,city_pop,job,is_fraud,month,age
1207714,13.73,1,190178,155,0,5,60.99452054794521
1279662,5.17,1,190178,155,0,6,61.06849315068493
214242,67.54,36,413574,49,0,4,50.868493150684934
742479,85.86,36,1078,344,0,11,30.123287671232877
788103,16.31,21,190,25,0,12,49.657534246575345
985251,74.09,9,14742,454,0,2,26.958904109589042
61120,3.95,1,270712,439,0,2,47.11780821917808
221794,48.52,17,344,71,0,4,52.0986301369863
1210075,49.77,30,477,308,0,5,32.11780821917808
502726,73.54,1,3395,140,0,8,40.56712328767123
1062021,99.24,47,895,91,0,3,20.80821917808219
1252459,1.15,10,1293,308,0,6,56.772602739726025
419517,131.72,5,648,97,0,7,49.824657534246576
391596,5.83,19,47249,284,0,6,38.62191780821918
333463,9.91,27,3495,370,0,6,31.265753424657536
212198,49.04,27,3402,250,0,4,91.54520547945205
784804,123.54,25,1923,290,0,12,59.915068493150685
675062,5.24,1,214703,73,0,10,25.035616438356165
886256,198.89,34,34496,271,0,12,49.205479452054796
885701,45.29,4,105549,197,0,12,46.28219178082192
401456,7.49,35,133,363,0,7,65.46301369863014
1168257,67.29,27,5354,398,0,5,55.09315068493151
1066046,9.72,4,1139,469,0,3,69.21917808219177
486062,27.04,38,21125,8,0,7,34.205479452054796
231342,68.36,12,2036,175,0,4,47.71780821917808
610276,68.95,41,343,131,0,9,47.56438356164384
714946,75.09,4,54287,122,0,11,47.13972602739726
693986,24.4,12,1195,477,0,10,45.64383561643836
1055873,13.59,17,14228,11,0,3,49.0027397260274
652520,54.38,21,23045,473,0,10,61.131506849315066
658349,117.09,43,1263321,125,0,10,67.07123287671233
1225857,33.39,34,722,102,0,5,29.621917808219177
1107962,48.15,27,6006,327,0,4,35.73698630136986
570098,42.09,43,4993,409,0,8,70.79452054794521
976989,168.86,4,54287,122,0,1,47.38904109589041
1058753,4.7,43,1143,409,0,3,58.03013698630137
805884,81.53,49,21902,436,0,12,39.23835616438356
853880,88.62,26,743,489,0,12,47.64931506849315
984874,84.98,31,804,249,0,2,54.9013698630137
44979,1.53,26,18182,163,0,1,43.61095890410959
763961,30.82,12,2036,175,0,11,48.293150684931504
303978,78.46,22,137,193,0,5,28.805479452054794
281291,53.74,18,55581,48,0,5,46.71232876712329
1197196,97.33,38,737,317,0,5,33.082191780821915
516320,9.9,32,606,439,0,8,30.947945205479453
734964,167.8,35,51,287,0,11,59.3041095890411
182242,28.02,14,1512,94,0,4,15.923287671232877
645958,28.2,25,466,477,0,10,64.53972602739726
137150,214.97,43,43,171,0,3,69.4931506849315
1059359,8.13,22,134056,135,0,3,39.85205479452055
338442,41.52,20,718,389,0,6,34.24657534246575
20804,6.13,34,1382480,466,0,1,28.197260273972603
562588,111.29,34,1453,475,0,8,45.558904109589044
333977,24.14,23,1022298,24,0,6,51.64657534246575
1174076,39.33,29,331,456,0,5,69.75890410958904
1292557,31.62,25,2799,467,0,6,59.44931506849315
794515,24.4,48,878,401,0,12,45.06301369863014
497639,73.83,15,1735,194,0,8,29.161643835616438
900762,121.43,17,1480,125,0,12,45.31506849315068
604983,42.8,27,21134,133,0,9,35.54794520547945
643095,5.29,4,34882,218,0,9,48.465753424657535
12579,67.68,24,602,115,0,1,64.53150684931506
787320,82.29,43,513,137,0,12,43.55068493150685
1083659,4.0,45,6018,127,0,3,72.64657534246575
898409,69.86,34,1858,87,0,12,35.83835616438356
27076,25.29,4,11256,344,0,1,46.276712328767125
463410,93.14,47,149,428,0,7,41.11506849315069
915876,56.81,12,1583,211,0,12,20.517808219178082
426287,2.81,45,1970,151,0,7,33.87397260273973
815019,6.24,2,5161,147,0,12,26.682191780821917
754349,10.32,23,516,28,0,11,53.484931506849314
376198,8.55,3,1312922,107,0,6,37.68493150684932
339913,17.11,34,275,445,0,6,54.843835616438355
268070,74.54,35,177,187,0,5,44.98082191780822
1069734,63.35,15,76,424,0,3,64.91780821917808
104144,3.36,22,128715,226,0,3,23.783561643835615
448948,1.78,20,3766,348,0,7,35.446575342465756
1051636,88.78,14,2401,56,0,3,48.221917808219175
292972,77.2,20,5848,326,0,5,38.293150684931504
388489,2.46,10,1461,157,0,6,83.85753424657534
825596,82.0,21,824,276,0,12,45.131506849315066
472567,74.31,12,1426,16,0,7,62.43287671232877
87155,6.46,35,7646,291,0,2,30.45205479452055
887804,1.87,43,28739,206,0,12,20.002739726027396
575447,58.95,14,725,178,0,9,46.78904109589041
1070072,5.07,24,519,474,0,3,54.134246575342466
718691,100.08,24,964,473,0,11,44.893150684931506
406140,2.25,17,3263,433,0,7,89.40273972602739
167700,7.12,21,1892,42,0,3,63.11780821917808
596406,65.01,14,1532,384,0,9,39.69315068493151
1236382,44.63,24,241,254,0,5,45.62465753424657
1116420,64.85,29,1789,247,0,4,38.18356164383562
475968,58.65,14,725,178,0,7,46.69315068493151
1126107,7.78,34,722,102,0,4,29.504109589041096
879989,39.19,2,2470,112,0,12,51.24383561643835
955510,51.78,18,137067,12,0,1,68.17260273972603
27278,52.86,17,230,103,0,1,21.465753424657535
316830,10.36,34,151022,129,0,6,80.05479452054794
1170224,117.62,31,4664,386,0,5,54.87945205479452
103968,44.67,46,970,16,0,3,25.435616438356163
830338,35.88,42,391389,124,0,12,25.65205479452055
1203212,100.8,48,1360,314,0,5,35.553424657534244
1252016,85.89,23,4508,308,0,6,71.16438356164383
151284,9.72,35,338,381,0,3,30.66849315068493
708186,475.38,38,2054,96,0,10,43.106849315068494
676460,10.3,36,551,23,0,10,49.07945205479452
426968,8.61,38,922,137,0,7,46.794520547945204
203204,4.18,40,2206,48,0,4,32.30684931506849
400153,13.65,32,247,32,0,7,57.723287671232875
1259597,2.19,1,15647,34,0,6,72.26301369863013
72114,1.03,38,427,298,0,2,68.06575342465753
653321,7.59,23,272,202,0,10,18.263013698630136
338958,47.52,4,757530,425,0,6,52.75616438356165
174143,58.26,15,23727,97,0,4,37.16712328767123
393255,106.39,22,96942,228,0,6,54.27945205479452
704805,75.07,17,6841,470,0,10,20.405479452054795
650189,5.13,22,673342,477,0,10,72.97260273972603
722799,15.44,1,270712,439,0,11,47.863013698630134
1018288,8.53,32,606,439,0,2,31.487671232876714
876904,1.3,2,222,365,0,12,56.63013698630137
1188329,89.37,2,111,62,0,5,19.923287671232877
1112900,2.61,22,765,242,0,4,47.85205479452055
648463,165.48,15,136,425,0,10,66.58630136986301
209848,124.68,16,242,472,0,4,31.76986301369863
597085,41.6,44,46,440,0,9,32.40547945205479
1286655,161.1,5,648,97,0,6,50.76986301369863
635340,2.62,5,320420,489,0,9,44.18904109589041
56272,23.78,23,16163,236,0,2,31.96986301369863
1288930,222.76,34,34496,271,0,6,49.69315068493151
73176,6.33,4,105549,197,0,2,45.42191780821918
843505,9.31,10,9034,469,0,12,50.81917808219178
628401,94.39,43,23,115,0,9,50.054794520547944
763490,104.28,25,1196,270,0,11,61.49315068493151
884237,53.96,28,229,6,0,12,36.78356164383562
1233910,9.3,17,736284,175,0,5,68.20547945205479
361618,97.13,38,348,281,0,6,74.16712328767123
151598,80.8,16,365,182,0,3,28.147945205479452
1228300,70.44,40,333497,287,0,5,52.224657534246575
319071,1.22,20,663,344,0,6,50.413698630136984
538703,115.46,34,6120,70,0,8,42.88767123287671
484780,131.64,18,8512,3,0,7,67.95342465753424
789504,49.77,43,106,141,0,12,36.38082191780822
832239,108.37,34,10717,115,0,12,67.20547945205479
915481,121.4,28,307,280,0,12,89.43835616438356
488417,7.2,19,47249,284,0,8,38.71506849315068
994592,32.89,37,260,166,0,2,63.484931506849314
311602,7.56,14,1512,94,0,5,16.073972602739726
46662,67.51,38,2054,96,0,1,42.35890410958904
309355,91.18,21,18760,280,0,5,86.21643835616439
234412,39.48,47,85,390,0,4,34.676712328767124
1254661,3.07,25,4198,114,0,6,18.96986301369863
670854,102.04,25,595,455,0,10,40.136986301369866
670830,53.67,3,2872,333,0,10,31.980821917808218
418478,126.76,14,1512,94,0,7,16.17808219178082
607450,31.28,37,1302,120,0,9,42.93698630136986
1227258,29.18,42,87124,486,0,5,33.3041095890411
856143,127.15,43,4090,436,0,12,42.76164383561644
1227526,67.95,19,47249,284,0,5,39.536986301369865
782326,49.72,2,2501,194,0,11,33.49315068493151
706166,60.92,29,493,440,0,10,79.17534246575343
188652,75.07,28,291,458,0,4,27.953424657534246
719100,62.07,12,1700,165,0,11,17.884931506849316
982396,63.51,40,530,26,0,2,30.745205479452054
530893,36.07,34,1766,287,0,8,57.23835616438356
1092594,9.74,49,1925,444,0,3,54.15890410958904
421909,84.28,23,2607,265,0,7,23.60821917808219
1246650,145.98,3,1312922,107,0,6,38.632876712328766
480439,56.95,13,84106,251,0,7,48.49315068493151
1153736,6.45,21,3224,164,0,4,22.693150684931506
122036,71.15,34,6120,70,0,3,42.441095890410956
335190,7.91,24,545147,113,0,6,31.575342465753426
1057572,94.54,38,1770,10,0,3,25.284931506849315
799792,58.37,23,1022298,24,0,12,52.136986301369866
1291890,22.15,1,71463,384,0,6,31.38082191780822
460765,74.42,50,27971,304,0,7,34.99452054794521
463963,40.14,15,350,113,0,7,64.58904109589041
1139961,6.65,14,2092,369,0,4,58.013698630136986
113573,146.45,38,348,281,0,3,73.88219178082191
99032,13.28,19,47249,284,0,2,38.29041095890411
146722,135.79,34,6120,70,0,3,42.47123287671233
1072262,13.09,24,1120,458,0,3,62.96986301369863
957095,73.5,38,2054,96,0,1,43.33424657534247
633179,6.78,4,93193,142,0,9,24.454794520547946
1271944,16.93,1,653,326,0,6,54.01917808219178
1034213,9.73,21,18760,280,0,3,86.98082191780821
1124420,1.63,2,2856,237,0,4,93.69315068493151
197662,208.4,50,27971,304,0,4,34.71780821917808
886165,112.46,22,1038,36,0,12,55.706849315068496
6838,56.57,23,5619,272,0,1,60.013698630136986
37786,50.6,36,1760,315,0,1,47.038356164383565
529682,24.96,23,1022298,72,0,8,42.90684931506849
410456,83.66,37,1530,92,0,7,32.632876712328766
1283729,52.13,1,270712,439,0,6,48.47945205479452
165552,5.72,34,10256,451,0,3,50.794520547945204
553196,302.1,27,12335,78,0,8,31.95068493150685
355101,16.69,44,2078,408,0,6,56.04383561643836
632015,106.53,38,645,323,0,9,45.38904109589041
1228987,729.58,50,471,145,0,5,52.85753424657534
222930,78.9,25,19685,196,0,4,34.347945205479455
915101,82.26,38,922,137,0,12,47.26575342465753
727822,62.3,1,19090,406,0,11,90.5013698630137
275749,6.09,48,2328,28,0,5,77.40821917808219
786861,7.6,22,3096,423,0,12,44.16986301369863
988417,21.42,38,5507,400,0,2,46.56164383561644
548800,72.95,35,118,352,0,8,61.81917808219178
1161557,29.98,26,1446,70,0,4,42.31506849315068
502280,1.04,9,50835,178,0,8,33.534246575342465
1073529,34.4,4,45303,403,0,3,50.28219178082192
183773,67.18,34,3487,383,0,4,59.26849315068493
407021,5.58,33,276896,242,0,7,22.323287671232876
493182,60.4,27,5621,475,0,8,45.74794520547945
789179,6.29,22,372,188,0,12,24.405479452054795
1150038,98.88,38,3688,14,0,4,46.942465753424656
860924,7.76,20,718,389,0,12,34.76986301369863
929305,7.61,28,1190,121,0,1,71.56164383561644
899823,8.23,43,28739,206,0,12,20.01095890410959
1246733,3.96,20,5927,38,0,6,47.013698630136986
497522,170.71,38,5507,400,0,8,46.04931506849315
1150964,80.49,43,686,333,0,4,39.76438356164383
1282429,7.94,43,1595797,187,0,6,44.49589041095891
20141,19.09,43,2317,79,0,1,54.42739726027397
247672,40.22,49,4575,434,0,5,27.55068493150685
1241184,85.56,5,84861,286,0,6,88.28767123287672
9598,121.37,49,1925,444,0,1,52.92876712328767
573340,100.96,22,2223,75,0,8,33.63835616438356
277675,27.92,7,601723,321,0,5,48.85753424657534
1244851,4.34,49,365,429,0,6,50.25479452054795
983342,103.36,9,237282,91,0,2,40.61643835616438
195238,59.9,35,31394,231,0,4,22.421917808219177
344258,42.82,23,914,217,0,6,74.92328767123287
406055,73.5,4,172817,12,0,7,36.95068493150685
30051,3.22,31,3279,219,0,1,40.31506849315068
52182,112.67,28,77,193,0,1,29.14246575342466
776193,16.84,14,478,261,0,11,59.915068493150685
583531,174.15,48,817312,3,0,9,15.473972602739726
166292,67.29,4,128,143,0,3,53.134246575342466
410960,11.48,14,1810,383,0,7,44.558904109589044
257532,99.62,22,673342,399,0,5,51.92054794520548
1137499,8.83,10,1324,174,0,4,93.83561643835617
129255,3.21,5,61,378,0,3,79.40547945205479
1011766,79.01,4,757530,277,0,2,40.84109589041096
571088,668.15,21,1892,42,0,8,63.53972602739726
485460,38.3,35,338,381,0,7,31.027397260273972
667286,107.28,43,498,269,0,10,28.9013698630137
1257192,63.67,4,757530,277,0,6,41.134246575342466
1159862,64.56,4,381459,43,0,4,46.347945205479455
685125,9.09,32,8874,272,0,10,19.186301369863013
509280,6.69,41,1979,300,0,8,49.441095890410956
1243365,226.96,3,759,212,0,6,63.224657534246575
1044939,121.07,34,2504700,291,0,3,20.534246575342465
772494,7.18,4,973849,215,0,11,22.86849315068493
441709,25.98,2,5161,147,0,7,26.284931506849315
559904,27.64,40,167,302,0,8,30.835616438356166
956286,29.66,25,466,477,0,1,64.84109589041095
1129371,58.73,2,2856,237,0,4,93.69589041095891
1295852,30.86,23,2916,45,0,6,85.03835616438356
742751,1.63,24,760,362,0,11,34.224657534246575
1002011,78.22,25,1414,469,0,2,62.035616438356165
114240,1.32,32,5662,238,0,3,29.926027397260274
1290630,182.94,34,8830,464,0,6,29.246575342465754
623683,141.1,29,73,356,0,9,84.67123287671232
1145569,51.28,27,14783,231,0,4,64.4986301369863
135300,37.36,21,190,25,0,3,48.942465753424656
846921,71.75,38,198,417,0,12,41.16438356164384
31882,19.1,38,139,328,0,1,64.7013698630137
1240970,46.11,31,804,249,0,6,55.224657534246575
360052,5.48,34,4354,205,0,6,25.345205479452055
985262,47.68,19,2121,385,0,2,46.342465753424655
127247,6.3,1,190178,459,0,3,45.97260273972603
789078,7.27,1,15647,34,0,12,71.74246575342465
604456,91.93,34,9506,46,0,9,66.46575342465754
517052,1.53,2,2501,194,0,8,33.18904109589041
786692,6.12,22,3096,423,0,12,44.16986301369863
445778,76.37,21,18760,280,0,7,86.34794520547945
261862,21.89,16,242,472,0,5,31.832876712328765
237371,45.74,26,286,80,0,4,30.15890410958904
1159407,1.53,4,45303,403,0,4,50.38356164383562
868870,3.68,38,1909,298,0,12,65.36986301369863
511138,4.28,29,142,82,0,8,51.9972602739726
814405,38.82,4,107941,56,0,12,28.194520547945206
698942,1.07,9,459921,226,0,10,59.4027397260274
808753,56.52,46,4542,86,0,12,21.731506849315068
632558,78.32,41,811,310,0,9,47.52876712328767
1265819,144.43,1,27829,347,0,6,65.93150684931507
834080,30.99,40,333497,287,0,12,51.76438356164383
1189712,116.1,36,1760,315,0,5,48.33972602739726
1047338,103.03,29,566,296,0,3,45.15068493150685
292907,13.47,38,1472,375,0,5,78.26575342465753
1190134,44.52,45,863,169,0,5,47.78904109589041
114549,20.47,32,606,439,0,3,30.512328767123286
722917,108.85,45,104396,361,0,11,69.0027397260274
1053932,237.62,12,1583,211,0,3,20.723287671232878
1022725,57.58,1,1412,136,0,2,49.3041095890411
655570,16.87,34,9993,331,0,10,57.010958904109586
811673,2.6,40,4913,455,0,12,53.10958904109589
1158792,178.46,47,14871,376,0,4,46.16712328767123
748605,27.55,14,27020,476,0,11,33.33972602739726
493219,38.11,24,35439,260,0,8,34.364383561643834
161836,16.52,33,276896,242,0,3,22.052054794520547
743069,122.38,36,1165,374,0,11,75.05753424657534
659371,14.11,4,92043,85,0,10,58.49041095890411
201101,245.32,7,601723,351,0,4,33.104109589041094
1280202,50.04,38,3688,14,0,6,47.084931506849315
1057393,69.26,1,5778,153,0,3,67.32054794520548
1009437,17.74,42,4729,213,0,2,37.863013698630134
65178,5.44,45,1363,182,0,2,78.51506849315068
613571,83.78,4,123,137,0,9,46.63835616438356
1244537,55.91,22,6951,263,0,6,34.98082191780822
194434,4.39,29,509,311,0,4,38.59178082191781
454937,85.29,1,1186,346,0,7,32.706849315068496
553741,41.19,35,7646,291,0,8,30.958904109589042
884979,7.66,42,70,351,0,12,63.54520547945206
374987,469.38,4,832,241,0,6,32.11506849315069
519191,40.65,32,606,439,0,8,30.95068493150685
589783,18.2,11,4878,339,0,9,52.797260273972604
292548,107.85,29,331,456,0,5,68.8082191780822
687373,3.25,2,5161,147,0,10,26.55068493150685
369456,68.79,14,1504,282,0,6,25.723287671232878
189197,31.58,43,1791,111,0,4,53.73424657534247
327318,303.68,30,1966,435,0,6,71.65479452054795
355868,16.99,28,307,280,0,6,88.8986301369863
9638,78.61,9,51427,86,0,1,27.397260273972602
684201,54.5,34,10256,451,0,10,51.35342465753425
797678,63.5,14,128354,452,0,12,27.887671232876713
1168513,1.75,11,4878,339,0,5,53.45205479452055
180394,97.41,4,123,137,0,4,46.18356164383562
179934,76.96,4,1930,491,0,4,35.83287671232877
394738,21.17,15,2304,397,0,6,63.97260273972603
347269,84.35,38,4172,110,0,6,57.26849315068493
24495,8.55,9,237282,387,0,1,57.33698630136986
384437,8.73,16,169,271,0,6,65.94794520547946
919997,26.75,12,1426,16,0,12,62.86027397260274
807144,41.11,43,28739,206,0,12,19.956164383561642
1165166,62.5,13,84106,251,0,5,49.25205479452055
342573,3.22,34,6120,70,0,6,42.6958904109589
65976,51.76,22,673342,399,0,2,51.676712328767124
599304,44.53,0,145,9,0,9,79.89315068493151
296521,14.9,37,260,166,0,5,62.76986301369863
65185,138.75,29,4005,309,0,2,73.95342465753424
697423,194.45,1,59744,72,0,10,35.73698630136986
141687,79.23,40,13717,82,0,3,69.38082191780822
589884,51.0,50,1645,246,0,9,33.57534246575342
353430,94.07,40,1725,424,0,6,44.556164383561644
463493,1.62,38,2518,185,0,7,73.51780821917808
998391,60.6,22,864,209,0,2,77.83287671232877
388087,56.5,22,75830,155,0,6,44.52328767123288
170612,44.32,32,18408,226,0,3,46.73150684931507
422304,73.35,37,1302,120,0,7,42.74794520547945
885454,95.75,45,863,169,0,12,47.4027397260274
395440,100.85,34,17867,480,0,6,20.931506849315067
934008,58.88,15,23727,97,0,1,37.93424657534246
1293109,87.71,27,3495,370,0,6,32.3041095890411
403187,2.28,44,46,440,0,7,32.21095890410959
982508,71.76,22,3096,423,0,2,44.345205479452055
287505,54.5,34,165,308,0,5,73.71506849315068
1217010,66.92,49,16183,339,0,5,42.81095890410959
1286632,6.84,38,4653,313,0,6,22.975342465753425
1201715,244.0,43,20328,422,0,5,34.93150684931507
1141370,130.56,50,110,10,0,4,46.961643835616435
805538,7.52,43,2317,79,0,12,55.320547945205476
893964,7.71,9,276002,293,0,12,69.07671232876713
549329,3.84,15,7692,391,0,8,32.71506849315068
985059,40.88,22,2523,214,0,2,31.898630136986302
905004,7.26,17,13422,95,0,12,58.35616438356164
577404,31.29,28,307,280,0,9,89.11232876712329
290431,110.72,27,6629,59,0,5,56.81369863013698
321699,8.7,31,4664,386,0,6,53.961643835616435
582395,7.99,43,144160,432,0,9,35.35616438356164
111030,110.58,38,198,417,0,3,40.38082191780822
295311,60.09,3,1312922,112,0,5,19.495890410958904
696911,11.27,21,1892,42,0,10,63.68767123287671
627948,34.88,24,927396,314,0,9,59.57260273972603
235806,29.74,49,21902,436,0,4,38.632876712328766
893451,81.28,45,207410,299,0,12,35.5013698630137
1157662,1.14,30,3807,437,0,4,20.52054794520548
230323,6.29,45,9815,121,0,4,43.83287671232877
1214837,47.63,45,99,116,0,5,34.178082191780824
12207,27.39,23,136,65,0,1,18.895890410958906
1161663,47.27,43,4090,436,0,4,43.131506849315066
1147381,30.34,43,248858,483,0,4,49.26849315068493
989773,6.82,45,3085,260,0,2,29.336986301369862
262715,57.5,4,337,315,0,5,64.89315068493151
348949,59.34,1,71463,384,0,6,30.361643835616437
74362,46.51,42,25459,453,0,2,50.00821917808219
410300,51.9,36,608,418,0,7,26.123287671232877
601880,222.4,38,21125,8,0,9,34.326027397260276
920874,136.31,43,24536,300,0,12,36.23561643835617
967299,1.04,45,863,169,0,1,47.49589041095891
256384,56.15,34,1666,132,0,5,50.88219178082192
1021862,5.64,22,134056,135,0,2,39.8027397260274
1148245,7.11,50,1645,246,0,4,34.202739726027396
558816,48.34,14,1810,383,0,8,44.701369863013696
1090500,107.13,41,8007,232,0,3,79.58356164383562
938373,69.13,34,151022,129,0,1,80.66301369863014
498381,37.17,43,4993,409,0,8,70.72328767123288
302034,8.06,18,137067,12,0,5,67.52328767123288
195761,8.99,4,589,443,0,4,73.35342465753425
701961,50.8,15,910148,0,0,10,32.11506849315069
960803,3.85,21,3224,164,0,1,22.43013698630137
225840,114.24,20,626,151,0,4,58.4
161233,1.95,24,241,254,0,3,44.441095890410956
1271181,16.39,17,341,249,0,6,87.62191780821918
940474,1.81,14,1810,383,0,1,45.07671232876712
763878,67.52,22,6469,476,0,11,40.64383561643836
1281211,71.75,38,823,207,0,6,37.98082191780822
520580,57.31,30,4603,468,0,8,66.72328767123288
1196883,69.88,35,75903,277,0,5,63.153424657534245
209667,2.6,35,6284,416,0,4,83.11232876712329
35791,1.56,49,255,74,0,1,47.14794520547945
335046,5.48,24,123373,171,0,6,26.545205479452054
1275328,45.81,43,498,269,0,6,29.575342465753426
166479,29.83,17,14228,11,0,3,48.04109589041096
398438,50.54,16,169,271,0,6,65.96164383561644
982407,89.51,43,686,333,0,2,39.53972602739726
1235829,176.2,34,34496,271,0,5,49.64383561643836
243894,4.22,38,213,428,0,5,47.24109589041096
897707,96.79,18,6581,300,0,12,55.9041095890411
